customer_code,customer_legacy_code,cust_direct,business_type,business_type_description,state,region,city,channel,sales_rep_id,outlet_creation_date
5686237617,GC44740194,Indirect,29,Rural,West Bengal,East,Bangalore,MT,SR268,2022-07-22
5336515102,GC50723023,Indirect,14,Online,Maharashtra,West,Delhi,MT,SR910,2023-06-30
5640992546,GC39573041,Direct,25,Wholesaler,Maharashtra,West,Delhi,eCom,SR142,2023-04-01
5417298229,GC49777260,Indirect,10,Modern Trade,Maharashtra,West,Bangalore,eCom,SR502,2022-09-11
5656387421,GC46039426,Indirect,28,Modern Trade,West Bengal,East,Chennai,GT,SR417,2023-06-15
5421490916,GC84108442,Indirect,23,Wholesaler,Maharashtra,West,Chennai,GT,SR782,2023-10-29
5630291513,GC25985787,Direct,12,Modern Trade,Delhi,North,Kolkata,GT,SR545,2023-11-13
5122655758,GC32965874,Indirect,11,Rural,Delhi,North,Delhi,MT,SR515,2022-08-03
5373581239,GC40055302,Indirect,14,Modern Trade,Karnataka,South,Bangalore,eCom,SR130,2023-01-21
5377940931,GC16122001,Indirect,26,Retailer,Karnataka,South,Chennai,MT,SR278,2022-02-04
5907867830,GC81613988,Indirect,27,Online,Delhi,North,Chennai,MT,SR896,2023-09-23
5491624059,GC41972914,Indirect,10,Rural,Delhi,North,Chennai,GT,SR440,2023-07-26
5662888128,GC49170544,Indirect,24,Wholesaler,Maharashtra,West,Bangalore,MT,SR919,2024-05-23
5185250002,GC15246661,Indirect,18,Online,Tamil Nadu,South,Chennai,eCom,SR357,2022-11-09
5873744799,GC95847718,Indirect,14,Rural,Delhi,North,Chennai,eCom,SR965,2022-06-21
5723260532,GC29882943,Direct,22,Online,West Bengal,East,Bangalore,GT,SR590,2023-08-07
5758049231,GC47279846,Indirect,28,Modern Trade,Karnataka,South,Mumbai,MT,SR279,2023-03-03
5859652076,GC27847118,Direct,19,Wholesaler,Delhi,North,Bangalore,MT,SR916,2022-05-10
5319378952,GC46297151,Indirect,29,Wholesaler,Delhi,North,Kolkata,eCom,SR282,2023-02-09
5986427907,GC16914893,Indirect,23,Retailer,Delhi,North,Bangalore,GT,SR145,2023-08-02
5659797724,GC96223229,Indirect,21,Modern Trade,Maharashtra,West,Delhi,eCom,SR119,2023-02-13
5633688460,GC43421297,Indirect,20,Retailer,Karnataka,South,Mumbai,GT,SR890,2023-03-13
5091001735,GC38182016,Indirect,16,Retailer,Delhi,North,Delhi,GT,SR395,2022-11-06
5721672704,GC81752116,Direct,26,Modern Trade,West Bengal,East,Mumbai,eCom,SR230,2022-05-28
5143825321,GC25594065,Indirect,27,Rural,Karnataka,South,Mumbai,MT,SR319,2022-11-20
5336280635,GC10187899,Indirect,16,Retailer,Karnataka,South,Delhi,MT,SR143,2023-07-04
5126552991,GC97059725,Direct,29,Online,Tamil Nadu,South,Chennai,GT,SR186,2023-03-29
5256165519,GC56635546,Direct,15,Rural,Tamil Nadu,South,Delhi,eCom,SR295,2023-10-27
5327899285,GC94917258,Indirect,20,Modern Trade,West Bengal,East,Bangalore,MT,SR469,2024-01-20
5125572934,GC91223137,Indirect,21,Wholesaler,Delhi,North,Chennai,MT,SR330,2023-01-20
5196542559,GC59541127,Indirect,25,Rural,Delhi,North,Bangalore,GT,SR528,2024-05-25
5400834337,GC53561957,Indirect,28,Retailer,West Bengal,East,Bangalore,MT,SR184,2023-08-23
5744571822,GC21173109,Direct,28,Online,Karnataka,South,Mumbai,eCom,SR563,2022-02-22
5151782582,GC83722452,Indirect,20,Modern Trade,Maharashtra,West,Kolkata,MT,SR173,2023-07-18
5548494024,GC45438604,Indirect,25,Wholesaler,Delhi,North,Mumbai,GT,SR813,2024-04-05
5417109257,GC27933045,Indirect,21,Online,Delhi,North,Bangalore,MT,SR252,2023-01-17
5449080818,GC64806853,Indirect,17,Wholesaler,Karnataka,South,Delhi,MT,SR488,2023-12-09
5640407346,GC92071729,Indirect,12,Modern Trade,Tamil Nadu,South,Mumbai,eCom,SR985,2022-04-01
5148033880,GC49580182,Indirect,11,Rural,Maharashtra,West,Kolkata,GT,SR432,2024-02-18
5617193289,GC53571790,Indirect,15,Retailer,Tamil Nadu,South,Chennai,eCom,SR629,2022-07-31
5412005439,GC17685767,Direct,25,Modern Trade,Tamil Nadu,South,Kolkata,GT,SR492,2022-10-28
5454234434,GC94014298,Indirect,29,Online,Maharashtra,West,Mumbai,GT,SR416,2024-02-15
5199451515,GC11396963,Indirect,24,Rural,West Bengal,East,Chennai,MT,SR452,2024-01-30
5522558165,GC57712141,Indirect,23,Wholesaler,Delhi,North,Chennai,eCom,SR996,2023-10-14
5682364690,GC39431208,Direct,11,Rural,West Bengal,East,Chennai,GT,SR308,2022-05-28
5577006598,GC47539330,Indirect,29,Rural,West Bengal,East,Bangalore,eCom,SR135,2024-02-21
5744567935,GC33721002,Direct,27,Online,Tamil Nadu,South,Bangalore,eCom,SR936,2023-08-26
5986941600,GC44358021,Indirect,23,Retailer,Delhi,North,Bangalore,GT,SR988,2023-02-10
5692842747,GC12098962,Indirect,27,Rural,Maharashtra,West,Chennai,eCom,SR890,2023-01-01
5999326075,GC82127089,Indirect,11,Rural,Tamil Nadu,South,Delhi,MT,SR762,2023-06-13
5186009450,GC98223673,Direct,10,Retailer,Maharashtra,West,Mumbai,GT,SR843,2024-06-05
5595832844,GC88283995,Indirect,29,Retailer,West Bengal,East,Delhi,eCom,SR780,2024-05-28
5179170491,GC24286501,Indirect,11,Wholesaler,Tamil Nadu,South,Chennai,MT,SR519,2022-10-17
5525749126,GC61268618,Indirect,18,Wholesaler,Maharashtra,West,Delhi,eCom,SR640,2022-04-19
5310133983,GC97754868,Indirect,18,Retailer,Delhi,North,Delhi,eCom,SR251,2023-12-05
5150642261,GC44540283,Indirect,25,Modern Trade,Maharashtra,West,Mumbai,MT,SR882,2022-04-11
5200895568,GC94051119,Indirect,20,Retailer,Tamil Nadu,South,Mumbai,MT,SR233,2022-06-01
5337777716,GC95135048,Direct,15,Wholesaler,Delhi,North,Bangalore,MT,SR326,2023-04-27
5904074740,GC91113368,Direct,21,Online,Tamil Nadu,South,Kolkata,eCom,SR766,2023-11-04
5484258607,GC83937567,Indirect,12,Online,Tamil Nadu,South,Kolkata,eCom,SR923,2023-11-15
5665086407,GC37670193,Indirect,21,Rural,Maharashtra,West,Kolkata,GT,SR444,2022-01-04
5057564650,GC69349051,Indirect,10,Online,Maharashtra,West,Mumbai,eCom,SR583,2024-04-22
5929347423,GC39613670,Direct,18,Wholesaler,Delhi,North,Mumbai,GT,SR707,2024-05-21
5385515372,GC53521847,Direct,29,Online,West Bengal,East,Bangalore,GT,SR974,2022-03-27
5010290140,GC46076853,Indirect,15,Modern Trade,Tamil Nadu,South,Kolkata,GT,SR640,2022-10-01
5520344871,GC37369495,Direct,20,Retailer,Maharashtra,West,Kolkata,GT,SR815,2024-02-27
5146603034,GC88069593,Indirect,12,Retailer,Karnataka,South,Bangalore,GT,SR839,2022-05-28
5209517616,GC94530413,Direct,13,Wholesaler,Tamil Nadu,South,Kolkata,MT,SR434,2022-09-06
5875331448,GC63078200,Indirect,19,Rural,Delhi,North,Delhi,GT,SR984,2023-07-22
5412256916,GC30889845,Indirect,28,Retailer,Tamil Nadu,South,Chennai,MT,SR451,2024-04-13
5602994164,GC69868610,Direct,15,Online,Tamil Nadu,South,Bangalore,GT,SR652,2023-02-22
5542709938,GC41101353,Indirect,10,Modern Trade,Tamil Nadu,South,Bangalore,MT,SR459,2022-04-03
5701228319,GC68237550,Direct,17,Rural,Tamil Nadu,South,Bangalore,MT,SR742,2023-08-26
5531469831,GC59478024,Indirect,17,Rural,Maharashtra,West,Bangalore,GT,SR521,2024-02-25
5439304662,GC29909077,Indirect,15,Rural,West Bengal,East,Bangalore,GT,SR346,2022-10-23
5735187452,GC74291216,Indirect,26,Retailer,Tamil Nadu,South,Delhi,GT,SR735,2023-06-12
5527986647,GC22575001,Indirect,28,Rural,Karnataka,South,Chennai,MT,SR577,2023-07-12
5446279777,GC76566782,Indirect,10,Wholesaler,Karnataka,South,Bangalore,GT,SR707,2022-11-25
5762509565,GC34362335,Direct,24,Online,Tamil Nadu,South,Mumbai,MT,SR909,2022-07-01
5901826955,GC71658297,Direct,22,Modern Trade,Karnataka,South,Chennai,GT,SR886,2022-11-23
5476582183,GC34834040,Indirect,12,Online,Tamil Nadu,South,Bangalore,eCom,SR735,2022-11-21
5524737111,GC33637158,Indirect,11,Wholesaler,West Bengal,East,Mumbai,MT,SR375,2023-06-26
5179587066,GC35348349,Indirect,12,Wholesaler,Karnataka,South,Mumbai,GT,SR813,2024-01-25
5088766909,GC86458200,Indirect,18,Online,Karnataka,South,Delhi,GT,SR906,2024-01-26
5607091264,GC75836262,Indirect,25,Retailer,West Bengal,East,Delhi,GT,SR345,2024-04-22
5033136428,GC34213769,Indirect,22,Wholesaler,West Bengal,East,Delhi,eCom,SR448,2022-12-21
5854570592,GC96914605,Indirect,28,Rural,Tamil Nadu,South,Mumbai,GT,SR538,2023-10-16
5817178325,GC47855338,Indirect,27,Modern Trade,Delhi,North,Mumbai,eCom,SR339,2023-06-27
5236791759,GC12824921,Indirect,21,Modern Trade,Tamil Nadu,South,Mumbai,GT,SR340,2023-09-18
5313629152,GC51629000,Direct,21,Wholesaler,Karnataka,South,Kolkata,MT,SR684,2023-06-23
5035106082,GC31866570,Direct,10,Rural,Karnataka,South,Bangalore,MT,SR309,2023-11-20
5295121074,GC33855089,Direct,29,Online,West Bengal,East,Mumbai,GT,SR103,2023-09-12
5241423782,GC62908270,Direct,17,Modern Trade,Delhi,North,Delhi,MT,SR622,2022-01-26
5577252858,GC91580498,Indirect,26,Rural,Delhi,North,Bangalore,GT,SR283,2024-05-14
5309957384,GC35212534,Indirect,29,Rural,Tamil Nadu,South,Kolkata,GT,SR975,2022-01-14
5180613009,GC19321974,Indirect,16,Retailer,Delhi,North,Bangalore,MT,SR638,2022-12-26
5838313402,GC29263245,Indirect,18,Wholesaler,Delhi,North,Mumbai,eCom,SR680,2024-05-25
5491045102,GC19670211,Indirect,26,Rural,Tamil Nadu,South,Kolkata,GT,SR280,2022-06-05
5607362554,GC67229772,Direct,19,Online,Delhi,North,Chennai,eCom,SR261,2023-12-29
5797272900,GC42917412,Direct,13,Modern Trade,West Bengal,East,Chennai,GT,SR495,2023-12-23
5829516706,GC71072308,Direct,16,Retailer,Delhi,North,Kolkata,MT,SR580,2024-04-27
5822399856,GC96586373,Indirect,16,Online,Delhi,North,Kolkata,GT,SR408,2023-04-09
5531838653,GC64023212,Direct,17,Modern Trade,Tamil Nadu,South,Delhi,eCom,SR169,2024-01-19
5590263993,GC23453152,Direct,17,Wholesaler,West Bengal,East,Bangalore,MT,SR387,2022-11-24
5548473746,GC80703020,Indirect,25,Online,Tamil Nadu,South,Kolkata,eCom,SR334,2023-07-11
5121559383,GC28426925,Indirect,21,Modern Trade,West Bengal,East,Mumbai,eCom,SR742,2024-06-01
5614947037,GC11582229,Direct,24,Retailer,Delhi,North,Chennai,eCom,SR940,2023-08-04
5122628457,GC90972685,Indirect,17,Modern Trade,Delhi,North,Chennai,eCom,SR238,2022-11-10
5287643522,GC23385526,Indirect,18,Rural,Karnataka,South,Kolkata,eCom,SR969,2022-05-26
5832271276,GC60717541,Indirect,12,Retailer,Tamil Nadu,South,Bangalore,GT,SR970,2024-05-30
5583155818,GC61538339,Indirect,25,Online,West Bengal,East,Mumbai,MT,SR687,2022-03-16
5883993176,GC12780443,Direct,24,Wholesaler,Karnataka,South,Mumbai,eCom,SR621,2023-02-08
5393914829,GC24768716,Direct,13,Retailer,West Bengal,East,Delhi,GT,SR244,2024-06-02
5582014641,GC11818926,Indirect,29,Retailer,Maharashtra,West,Kolkata,eCom,SR558,2022-07-07
5883271755,GC96500924,Indirect,25,Retailer,West Bengal,East,Chennai,MT,SR321,2023-11-01
5812593046,GC15870689,Indirect,19,Modern Trade,Maharashtra,West,Kolkata,eCom,SR756,2024-04-18
5044678958,GC27740771,Indirect,20,Rural,Tamil Nadu,South,Chennai,MT,SR315,2022-12-23
5816048218,GC43332025,Indirect,14,Wholesaler,Karnataka,South,Bangalore,MT,SR243,2023-05-18
5771999153,GC21220004,Indirect,20,Wholesaler,West Bengal,East,Chennai,MT,SR514,2023-07-18
5473913756,GC45924244,Indirect,22,Rural,Delhi,North,Mumbai,GT,SR635,2023-04-29
5586642360,GC29144226,Indirect,24,Modern Trade,Delhi,North,Bangalore,MT,SR881,2022-04-15
5234657613,GC94206105,Direct,15,Modern Trade,Tamil Nadu,South,Kolkata,GT,SR154,2024-06-15
5456506372,GC90481940,Indirect,25,Rural,Delhi,North,Mumbai,GT,SR265,2024-03-01
5109968815,GC11811523,Direct,24,Rural,West Bengal,East,Kolkata,GT,SR201,2022-08-13
5790261845,GC11261132,Direct,20,Online,Delhi,North,Delhi,GT,SR279,2022-05-08
5891281644,GC24272571,Indirect,29,Modern Trade,Maharashtra,West,Chennai,MT,SR919,2023-03-18
5701874646,GC82795691,Direct,11,Retailer,Delhi,North,Chennai,GT,SR840,2022-06-10
5806751081,GC55417925,Direct,11,Wholesaler,Delhi,North,Bangalore,eCom,SR375,2022-03-27
5265785059,GC21403835,Direct,21,Modern Trade,Tamil Nadu,South,Mumbai,eCom,SR464,2024-01-11
5319662531,GC37155151,Indirect,25,Rural,Delhi,North,Delhi,MT,SR383,2022-01-15
5939319914,GC28687147,Indirect,28,Retailer,Maharashtra,West,Bangalore,MT,SR793,2022-12-27
5034607126,GC74481609,Indirect,11,Online,Tamil Nadu,South,Kolkata,GT,SR451,2022-02-04
5482896428,GC85544613,Direct,26,Online,Maharashtra,West,Kolkata,MT,SR291,2024-01-20
5282195698,GC69636452,Indirect,23,Retailer,West Bengal,East,Kolkata,GT,SR768,2022-07-12
5374281674,GC31896876,Indirect,25,Retailer,Tamil Nadu,South,Kolkata,eCom,SR825,2022-06-16
5925779799,GC51256515,Indirect,14,Rural,Tamil Nadu,South,Delhi,eCom,SR743,2022-03-16
5876955647,GC54527579,Indirect,19,Rural,Karnataka,South,Bangalore,GT,SR619,2023-06-05
5093397288,GC74277995,Direct,26,Wholesaler,Tamil Nadu,South,Chennai,GT,SR232,2023-11-22
5471447714,GC30738427,Indirect,22,Wholesaler,Delhi,North,Chennai,MT,SR979,2023-05-07
5929098560,GC42723471,Indirect,25,Online,Tamil Nadu,South,Kolkata,MT,SR379,2022-01-28
5126042285,GC17499483,Indirect,18,Retailer,Karnataka,South,Bangalore,MT,SR560,2024-04-01
5832828137,GC82950883,Indirect,13,Online,Delhi,North,Mumbai,GT,SR310,2023-07-14
5871759086,GC45897422,Indirect,25,Rural,Karnataka,South,Kolkata,eCom,SR343,2024-04-02
5254418892,GC94219725,Indirect,20,Modern Trade,Maharashtra,West,Bangalore,eCom,SR763,2024-02-06
5225354965,GC82962489,Indirect,16,Rural,Delhi,North,Bangalore,GT,SR183,2022-12-12
5870485411,GC26518916,Indirect,26,Modern Trade,Delhi,North,Delhi,GT,SR843,2023-06-06
5792005907,GC12846476,Indirect,22,Retailer,Tamil Nadu,South,Kolkata,GT,SR542,2022-03-10
5631278472,GC15976158,Direct,13,Retailer,Karnataka,South,Chennai,GT,SR495,2022-08-27
5739951555,GC23799637,Indirect,23,Retailer,Delhi,North,Delhi,MT,SR620,2023-01-18
5376486996,GC83100625,Indirect,19,Wholesaler,West Bengal,East,Bangalore,GT,SR685,2023-08-15
5924543999,GC49827566,Indirect,19,Wholesaler,Tamil Nadu,South,Bangalore,MT,SR972,2023-03-28
5763166250,GC23766187,Direct,19,Modern Trade,Karnataka,South,Delhi,eCom,SR157,2023-08-26
5655263618,GC78658060,Indirect,21,Online,Tamil Nadu,South,Bangalore,eCom,SR500,2023-11-01
5679432289,GC65738565,Indirect,11,Online,Tamil Nadu,South,Bangalore,MT,SR506,2022-05-12
5459740884,GC29036775,Indirect,18,Modern Trade,Maharashtra,West,Delhi,MT,SR874,2023-02-04
5178221407,GC10162459,Indirect,14,Wholesaler,Maharashtra,West,Mumbai,GT,SR755,2023-09-02
5661587312,GC40106747,Indirect,17,Rural,Tamil Nadu,South,Chennai,MT,SR372,2022-04-12
5149502403,GC13221342,Direct,23,Modern Trade,Tamil Nadu,South,Kolkata,eCom,SR597,2022-11-29
5842725534,GC40423822,Indirect,16,Online,West Bengal,East,Delhi,GT,SR676,2023-01-30
5221856166,GC67329147,Direct,16,Modern Trade,Tamil Nadu,South,Kolkata,GT,SR549,2023-02-20
5873521043,GC61725238,Direct,18,Modern Trade,Delhi,North,Bangalore,MT,SR711,2022-09-19
5222203053,GC29780540,Indirect,12,Retailer,Karnataka,South,Chennai,MT,SR547,2022-11-07
5864835149,GC57420453,Indirect,23,Wholesaler,Maharashtra,West,Mumbai,eCom,SR929,2024-01-11
5063734988,GC97961547,Indirect,26,Retailer,Karnataka,South,Mumbai,eCom,SR632,2022-02-16
5612112671,GC48499846,Indirect,27,Wholesaler,Tamil Nadu,South,Delhi,GT,SR674,2024-03-15
5376685251,GC40317689,Indirect,21,Modern Trade,Karnataka,South,Chennai,GT,SR600,2022-10-24
5571532152,GC61639439,Indirect,23,Wholesaler,Delhi,North,Bangalore,eCom,SR198,2023-11-30
5301812742,GC25087236,Direct,22,Online,Maharashtra,West,Kolkata,eCom,SR638,2023-08-20
5640871060,GC76011040,Indirect,23,Retailer,Maharashtra,West,Delhi,eCom,SR173,2023-09-15
5578498324,GC32757831,Indirect,18,Modern Trade,Tamil Nadu,South,Bangalore,MT,SR238,2024-03-30
5180793819,GC24782157,Indirect,28,Online,West Bengal,East,Mumbai,GT,SR429,2022-03-04
5347520416,GC40134894,Direct,11,Wholesaler,Delhi,North,Kolkata,eCom,SR828,2024-03-21
5755971970,GC23654808,Indirect,20,Wholesaler,Maharashtra,West,Chennai,eCom,SR460,2022-01-05
5314214115,GC47824471,Direct,26,Online,Delhi,North,Kolkata,GT,SR635,2023-02-27
5310669201,GC57957055,Direct,11,Wholesaler,Tamil Nadu,South,Mumbai,GT,SR228,2022-03-15
5614970148,GC20239462,Indirect,28,Retailer,Tamil Nadu,South,Kolkata,MT,SR644,2024-01-08
5287057426,GC92637421,Indirect,16,Rural,Tamil Nadu,South,Chennai,MT,SR247,2023-02-14
5921288574,GC54791783,Indirect,27,Wholesaler,West Bengal,East,Kolkata,MT,SR271,2024-04-03
5552348887,GC25884798,Indirect,22,Modern Trade,Maharashtra,West,Kolkata,GT,SR144,2024-02-03
5966534376,GC58384619,Indirect,14,Wholesaler,Karnataka,South,Chennai,MT,SR502,2023-08-10
5729392084,GC21382241,Indirect,27,Modern Trade,Maharashtra,West,Kolkata,GT,SR878,2023-07-21
5875293837,GC15817913,Indirect,25,Wholesaler,Karnataka,South,Delhi,GT,SR942,2023-12-01
5102247242,GC91135473,Direct,24,Wholesaler,West Bengal,East,Kolkata,eCom,SR625,2023-02-12
5145587477,GC30280697,Indirect,17,Modern Trade,West Bengal,East,Mumbai,MT,SR576,2023-10-15
5805407446,GC33899852,Indirect,24,Retailer,Maharashtra,West,Delhi,GT,SR204,2024-05-05
5843629337,GC67529530,Indirect,10,Rural,Tamil Nadu,South,Delhi,GT,SR252,2023-03-26
5441948074,GC81199906,Indirect,26,Rural,Delhi,North,Kolkata,GT,SR275,2024-04-19
5986520398,GC54942009,Indirect,24,Retailer,West Bengal,East,Mumbai,MT,SR858,2023-07-07
5063657733,GC90478491,Indirect,23,Wholesaler,Delhi,North,Delhi,MT,SR175,2023-04-05
5297773877,GC34342463,Indirect,23,Rural,Delhi,North,Chennai,eCom,SR778,2023-11-19
5930985259,GC67075357,Direct,19,Retailer,Karnataka,South,Chennai,MT,SR268,2024-05-25
5704263267,GC30162191,Indirect,11,Retailer,Delhi,North,Mumbai,eCom,SR368,2024-03-02
5136245128,GC99559917,Indirect,15,Rural,Maharashtra,West,Delhi,GT,SR985,2024-03-10
5753150998,GC50475203,Indirect,26,Modern Trade,Maharashtra,West,Delhi,eCom,SR521,2022-12-16
5929945027,GC93853635,Direct,14,Online,Tamil Nadu,South,Chennai,GT,SR300,2023-04-07
5142475723,GC48521233,Indirect,14,Modern Trade,West Bengal,East,Delhi,GT,SR604,2023-06-18
5268088898,GC56759534,Indirect,24,Wholesaler,Delhi,North,Delhi,eCom,SR312,2024-04-29
5157027702,GC23948250,Indirect,24,Modern Trade,Karnataka,South,Delhi,eCom,SR815,2022-12-12
5763854401,GC46385523,Indirect,29,Online,Maharashtra,West,Mumbai,MT,SR539,2023-12-24
5345848708,GC77008305,Indirect,20,Online,Maharashtra,West,Kolkata,GT,SR847,2023-05-30
5889575564,GC98816127,Indirect,14,Retailer,Karnataka,South,Mumbai,eCom,SR293,2023-08-11
5265809875,GC59541440,Indirect,10,Wholesaler,West Bengal,East,Bangalore,GT,SR916,2022-03-14
5817626034,GC45621515,Indirect,20,Retailer,Karnataka,South,Delhi,GT,SR945,2023-02-27
5905760986,GC20250139,Direct,20,Modern Trade,Delhi,North,Kolkata,GT,SR334,2023-09-27
5726101325,GC10292428,Indirect,15,Modern Trade,Maharashtra,West,Delhi,GT,SR535,2022-10-14
5421659217,GC29950518,Indirect,17,Rural,Delhi,North,Bangalore,GT,SR114,2023-04-26
5525552311,GC98027250,Indirect,11,Retailer,West Bengal,East,Kolkata,eCom,SR523,2022-06-07
5152655630,GC29674854,Direct,24,Retailer,Tamil Nadu,South,Mumbai,eCom,SR401,2022-06-15
5620005941,GC52984033,Indirect,18,Retailer,Delhi,North,Chennai,MT,SR189,2023-07-11
5679036456,GC29834720,Direct,24,Retailer,West Bengal,East,Mumbai,GT,SR965,2023-10-02
5288532840,GC62425387,Direct,17,Online,West Bengal,East,Bangalore,eCom,SR686,2024-05-05
5674108885,GC69954440,Indirect,25,Rural,Tamil Nadu,South,Chennai,eCom,SR569,2023-02-21
5444770805,GC74214057,Indirect,23,Wholesaler,Karnataka,South,Chennai,GT,SR553,2022-12-17
5402838221,GC19034683,Indirect,24,Wholesaler,Tamil Nadu,South,Delhi,MT,SR605,2022-09-18
5485322421,GC25188619,Indirect,29,Wholesaler,Karnataka,South,Kolkata,eCom,SR269,2022-06-19
5081084980,GC87556758,Direct,22,Online,Delhi,North,Delhi,GT,SR592,2022-10-23
5680352629,GC67371791,Indirect,18,Rural,Karnataka,South,Chennai,MT,SR949,2023-06-28
5853193777,GC47376435,Indirect,10,Rural,Tamil Nadu,South,Mumbai,MT,SR365,2023-09-26
5945027108,GC29416986,Direct,15,Online,Delhi,North,Bangalore,MT,SR802,2022-08-30
5825583165,GC22139593,Indirect,17,Retailer,Karnataka,South,Mumbai,GT,SR618,2024-03-30
5099959766,GC53359494,Indirect,29,Modern Trade,Karnataka,South,Mumbai,GT,SR830,2023-10-06
5432557724,GC27117558,Indirect,27,Retailer,Maharashtra,West,Kolkata,GT,SR337,2022-11-20
5553635749,GC34410491,Indirect,27,Wholesaler,Maharashtra,West,Kolkata,eCom,SR595,2023-11-14
5805094179,GC61676160,Indirect,26,Retailer,West Bengal,East,Delhi,MT,SR206,2023-08-23
5298742558,GC57326346,Indirect,25,Online,West Bengal,East,Kolkata,MT,SR932,2022-11-16
5745932321,GC52857838,Indirect,22,Wholesaler,Karnataka,South,Mumbai,eCom,SR747,2023-12-05
5942012342,GC76331270,Direct,13,Modern Trade,Delhi,North,Bangalore,GT,SR624,2023-12-11
5396287154,GC66885777,Indirect,13,Wholesaler,Tamil Nadu,South,Delhi,eCom,SR779,2024-05-14
5488225728,GC74597455,Indirect,23,Retailer,West Bengal,East,Chennai,eCom,SR688,2024-01-16
5524033772,GC65558669,Indirect,14,Rural,Karnataka,South,Mumbai,MT,SR216,2022-10-31
5351424185,GC90764593,Indirect,25,Rural,Maharashtra,West,Mumbai,GT,SR107,2022-05-16
5624870012,GC95443567,Indirect,23,Rural,Maharashtra,West,Bangalore,GT,SR178,2022-08-26
5002655449,GC54756934,Indirect,23,Wholesaler,Karnataka,South,Bangalore,GT,SR411,2023-03-20
5932982604,GC28551745,Direct,23,Rural,West Bengal,East,Chennai,GT,SR515,2023-10-13
5831221434,GC97772249,Indirect,23,Online,West Bengal,East,Mumbai,MT,SR276,2022-11-01
5909638989,GC43005229,Indirect,28,Modern Trade,Maharashtra,West,Mumbai,MT,SR987,2023-04-28
5786756432,GC61430248,Direct,12,Rural,West Bengal,East,Delhi,eCom,SR453,2023-07-23
5100010094,GC66191544,Indirect,26,Online,Karnataka,South,Chennai,GT,SR847,2024-04-27
5784832186,GC83731067,Indirect,23,Online,West Bengal,East,Mumbai,MT,SR357,2023-04-05
5492256138,GC76719940,Indirect,19,Wholesaler,Karnataka,South,Delhi,MT,SR694,2023-12-17
5681654847,GC82309430,Direct,22,Wholesaler,Maharashtra,West,Kolkata,GT,SR554,2023-06-27
5713118992,GC81641483,Direct,13,Modern Trade,Delhi,North,Kolkata,eCom,SR743,2023-04-27
5748708337,GC76115841,Indirect,20,Modern Trade,Maharashtra,West,Delhi,MT,SR483,2022-10-05
5384638726,GC81467508,Direct,24,Retailer,Karnataka,South,Delhi,MT,SR586,2023-05-07
5912794625,GC81969231,Indirect,24,Modern Trade,Tamil Nadu,South,Delhi,MT,SR719,2022-05-15
5068000803,GC40885447,Indirect,11,Wholesaler,Karnataka,South,Chennai,eCom,SR538,2024-02-06
5854352670,GC61623796,Direct,20,Online,Tamil Nadu,South,Delhi,MT,SR251,2022-07-17
5573833903,GC21222980,Direct,11,Retailer,Karnataka,South,Mumbai,MT,SR266,2022-03-15
5427044165,GC87975659,Indirect,14,Modern Trade,Tamil Nadu,South,Mumbai,MT,SR563,2023-08-16
5233893106,GC66618508,Indirect,22,Online,Karnataka,South,Bangalore,MT,SR786,2023-11-25
5461325766,GC80725487,Indirect,10,Wholesaler,West Bengal,East,Delhi,GT,SR714,2022-09-01
5885673417,GC87561262,Indirect,16,Rural,West Bengal,East,Mumbai,eCom,SR417,2023-04-16
5227473778,GC39438509,Indirect,16,Retailer,West Bengal,East,Delhi,MT,SR882,2022-07-13
5531196129,GC21710526,Indirect,19,Online,Maharashtra,West,Bangalore,MT,SR989,2022-07-05
5288339233,GC41567079,Indirect,15,Wholesaler,Maharashtra,West,Chennai,GT,SR169,2022-01-19
5346673808,GC58547818,Indirect,29,Wholesaler,Tamil Nadu,South,Chennai,MT,SR604,2023-10-23
5889427187,GC10384682,Indirect,21,Retailer,West Bengal,East,Chennai,eCom,SR498,2023-10-26
5304505751,GC37283734,Indirect,22,Retailer,West Bengal,East,Chennai,GT,SR137,2022-05-28
5362661837,GC12302458,Direct,20,Modern Trade,West Bengal,East,Bangalore,eCom,SR864,2024-06-06
5587670209,GC58640295,Indirect,27,Modern Trade,Tamil Nadu,South,Chennai,GT,SR590,2024-01-23
5620551525,GC84943752,Direct,11,Retailer,Delhi,North,Chennai,MT,SR906,2023-06-03
5140224505,GC73609317,Direct,25,Retailer,West Bengal,East,Chennai,eCom,SR347,2023-07-16
5607890457,GC27930505,Indirect,11,Online,Delhi,North,Bangalore,MT,SR593,2022-10-11
5915281773,GC24784930,Indirect,28,Modern Trade,Maharashtra,West,Kolkata,MT,SR323,2023-05-12
5521127607,GC17996341,Indirect,15,Wholesaler,Delhi,North,Kolkata,eCom,SR762,2023-11-25
5846434607,GC56888632,Indirect,10,Modern Trade,Delhi,North,Delhi,MT,SR178,2023-06-15
5369087606,GC58433612,Indirect,20,Modern Trade,Maharashtra,West,Delhi,MT,SR127,2024-01-02
5960091255,GC28703143,Direct,27,Retailer,Maharashtra,West,Mumbai,eCom,SR655,2024-02-04
5732884547,GC49553600,Indirect,19,Retailer,Tamil Nadu,South,Chennai,eCom,SR471,2022-11-16
5818464025,GC71792283,Indirect,27,Modern Trade,West Bengal,East,Chennai,MT,SR898,2022-09-26
